transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
de45cfee-3fbe-4824-8fe3-3c1b17b28397,ACC-000629,603572xxxxxx9350,603572,93.44,2026-09-03T07:00:52,MER-416946ed,Old Navy,5311,TERM-a646ce,US,chip,True,in_store,not_provided,,approved,270831,False,,0.0,,,
0062c8ff-40ab-4cea-b1c5-8eec8f3b77ac,ACC-000628,603572xxxxxx8918,603572,238.7,2026-09-03T07:01:37,MER-38c5c225,Mattress Firm,5712,,US,token,False,mobile,match,Y,approved,261200,False,,0.0,,dev_b4b240ae25e6,100.137.40.37
2f9713dd-8996-4368-ac32-cc6cb8aec8a7,ACC-000766,414720xxxxxx9372,414720,169.56,2026-09-03T07:01:39,MER-36bc0dc8,MicroCenter Tech,5732,TERM-1ed930,US,chip,True,in_store,not_provided,,approved,828973,False,,0.0,,,
afc5654e-c826-41da-8085-fb305ddd093b,ACC-000404,521000xxxxxx9782,521000,55.26,2026-09-03T07:02:37,MER-239b0779,Dick's Sporting Goods,5941,TERM-87db64,US,chip,True,in_store,not_provided,,approved,382564,False,,0.0,,,
1f232005-c18a-48f4-95d1-6b752f5a2a86,ACC-000360,603571xxxxxx4491,603571,37.24,2026-09-03T07:03:21,MER-38c5c225,Mattress Firm,5712,TERM-bd7242,US,chip,True,in_store,not_provided,,approved,296618,False,,0.0,,,
acfe518f-cd8c-416c-849a-f4c9a62cc74b,ACC-000163,603571xxxxxx7478,603571,24.48,2026-09-03T07:04:22,MER-416946ed,Old Navy,5311,TERM-2d1c2f,US,chip,True,in_store,not_provided,,approved,772821,False,,0.0,,,
c1f1577c-555c-4cec-ae97-8eef8b9f3133,ACC-000105,521000xxxxxx2722,521000,29.91,2026-09-03T07:06:03,MER-38c5c225,Mattress Firm,5712,TERM-d86a05,US,chip,True,in_store,not_provided,,approved,576433,False,,0.0,,,
1cb971f0-308d-4a53-9b0b-3de3f6cc658a,ACC-000619,603572xxxxxx8625,603572,101.7,2026-09-03T07:06:22,MER-a57a90ca,American Eagle,5651,TERM-5dbcee,US,chip,True,in_store,not_provided,,approved,832117,False,,0.0,,,
ce24b842-dda1-40bc-ac03-ecfbb4ca22d3,ACC-000136,521000xxxxxx7127,521000,257.91,2026-09-03T07:07:28,MER-c3234ff5,Best Buy,5732,TERM-0c182a,US,chip,True,in_store,not_provided,,approved,101296,False,,0.0,,,
e8cded9a-2ec7-48fe-8c3b-48e357575378,ACC-000867,521000xxxxxx3291,521000,52.45,2026-09-03T07:09:19,MER-41ddc3a7,Amazon Marketplace,5942,,US,cnp,False,e_commerce,match,Y,approved,400492,False,,0.0,attempted,dev_abf7c7e3bfac,80.209.64.126
42dbb7f5-5173-4402-8792-ed59b03c3021,ACC-000841,603572xxxxxx1820,603572,170.39,2026-09-03T07:09:31,MER-821ef4dd,Discount Tire,5533,,US,cnp,False,e_commerce,match,Y,approved,313498,False,,0.0,authenticated,dev_ca0481fec414,174.95.247.202
8febc371-aa51-4479-adc0-fdcd6520994b,ACC-000143,603571xxxxxx8285,603571,58.53,2026-09-03T07:11:12,MER-239b0779,Dick's Sporting Goods,5941,,US,token,False,mobile,match,Y,approved,408064,False,,0.0,,dev_5fb57b52724b,155.163.49.107
d8101da6-3d49-4d7f-9a4b-cbe5f47cbad7,ACC-000571,603571xxxxxx9708,603571,77.98,2026-09-03T07:11:46,MER-416946ed,Old Navy,5311,,US,token,False,mobile,match,Y,approved,601811,False,,0.0,,dev_d4ea810c14cf,216.158.74.214
