transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
c531e12e-a1e1-4c10-8dd4-7c1057713f5a,ACC-000409,521000xxxxxx6006,521000,410.43,2026-09-20T07:01:10,MER-a57a90ca,American Eagle,5651,TERM-de6ff9,US,chip,True,in_store,not_provided,,approved,952238,False,,0.0,,,
f8f01408-8ca9-43aa-8df9-028910e48eaa,ACC-000112,601160xxxxxx3197,601160,45.37,2026-09-20T07:01:15,MER-17c4365e,Target,5310,TERM-f48168,US,chip,True,in_store,not_provided,,approved,870850,False,,0.0,,,
ccd1eea7-a77f-4b98-b99b-1aa81437872d,ACC-000725,521000xxxxxx6689,521000,47.28,2026-09-20T07:04:22,MER-416946ed,Old Navy,5311,TERM-45b33e,US,chip,True,in_store,not_provided,,approved,901065,False,,0.0,,,
5e6e43e6-3161-4061-8194-d90e15b280b9,ACC-000084,546616xxxxxx2718,546616,48.32,2026-09-20T07:05:23,MER-38c5c225,Mattress Firm,5712,TERM-2a9cde,US,chip,True,in_store,not_provided,,approved,889872,False,,0.0,,,
3f9d087d-db13-4d18-8e72-44ac1c5a0730,ACC-000249,521000xxxxxx9043,521000,130.9,2026-09-20T07:06:45,MER-aebeff96,Verizon Store,5732,,US,cnp,False,e_commerce,match,Y,approved,600797,False,,0.0,not_enrolled,dev_b1766ea3b8f7,132.141.129.109
44738707-affc-48f2-b837-825bc0c74af2,ACC-000879,414720xxxxxx3761,414720,89.62,2026-09-20T07:07:29,MER-1bb87a12,AppStore Media,5816,,US,cnp,False,e_commerce,match,Y,approved,798282,False,,0.0,not_enrolled,dev_e6f530399e0d,129.168.179.44
9ec79172-3c7a-42ef-8b33-5b2dc8cf36a2,ACC-000293,603572xxxxxx9914,603572,58.67,2026-09-20T07:08:51,MER-17c4365e,Target,5310,TERM-71031b,US,chip,True,in_store,not_provided,,approved,175596,False,,0.0,,,
942a3e15-46ef-4c0f-b3e4-e1a141b98497,ACC-000037,601160xxxxxx5536,601160,93.14,2026-09-20T07:11:17,MER-17c4365e,Target,5310,,US,cnp,False,e_commerce,match,Y,approved,247359,False,,0.0,attempted,dev_3c804c7b363d,170.189.40.143
21e3e809-daa3-4025-b61e-053afd8b467a,ACC-000162,603572xxxxxx5787,603572,88.24,2026-09-20T07:12:09,MER-416946ed,Old Navy,5311,,US,token,False,mobile,match,Y,approved,270909,False,,0.0,,dev_418074d0926f,29.167.195.102
d1e94f60-0785-41a2-b639-dc061b9ef8f1,ACC-000254,603571xxxxxx3642,603571,78.49,2026-09-20T07:14:20,MER-36bc0dc8,MicroCenter Tech,5732,,US,cnp,False,e_commerce,match,Y,approved,351828,False,,0.0,attempted,dev_5e254738c0a3,142.112.250.122
20abc2ba-2f98-460b-821c-f3c26f358aea,ACC-000973,603571xxxxxx6418,603571,199.63,2026-09-20T07:14:47,MER-821ef4dd,Discount Tire,5533,,US,cnp,False,e_commerce,match,Y,approved,491489,False,,0.0,authenticated,dev_baa672bc8166,63.249.92.31
c03ec711-62da-44a9-819e-9464df8cf32d,ACC-000856,414720xxxxxx3417,414720,64.27,2026-09-20T07:19:11,MER-821ef4dd,Discount Tire,5533,,US,token,False,mobile,match,Y,approved,208076,False,,0.0,,dev_77889faebc1f,85.80.0.224
50580e62-a2da-4cf4-941a-6a381686d3d9,ACC-000565,603572xxxxxx4158,603572,405.32,2026-09-20T07:21:11,MER-c3234ff5,Best Buy,5732,,US,cnp,False,e_commerce,match,Y,approved,413307,False,,0.0,authenticated,dev_b4ab75db0cce,32.124.168.237
e2682523-f2d9-4dbe-b211-c6b98bc0eea2,ACC-000556,601160xxxxxx1991,601160,57.81,2026-09-20T07:22:21,MER-e65fbaf7,Walmart Supercenter,5411,TERM-1b8e4d,US,chip,True,in_store,not_provided,,approved,811974,False,,0.0,,,
b77457b2-1910-43ee-b122-9f97bdfd7c93,ACC-000877,601160xxxxxx5299,601160,233.92,2026-09-20T07:24:57,MER-12a30bae,Valley Vision Optometry,8042,,US,token,False,mobile,match,Y,approved,660538,False,,0.0,,dev_4592cd1a6db4,165.194.17.121
ae01c49a-ebf3-41b3-86f1-f15edb74d87c,ACC-000547,603572xxxxxx2935,603572,127.56,2026-09-20T07:25:01,MER-41ddc3a7,Amazon Marketplace,5942,,US,cnp,False,e_commerce,match,Y,approved,790601,False,,0.0,attempted,dev_0c38bb6bc985,15.67.66.102
71c23f2a-570f-48f1-ab2f-86b6f6617d14,ACC-000768,603572xxxxxx8020,603572,209.09,2026-09-20T07:27:15,MER-b68fd0d0,DealBazaar Online,5999,,US,cnp,False,e_commerce,match,Y,approved,741106,False,,0.0,authenticated,dev_5ac070302681,207.185.90.106
f73a8ceb-8a91-4ef4-a4d4-14773a9e154a,ACC-000115,546616xxxxxx7486,546616,238.28,2026-09-20T07:33:03,MER-41ddc3a7,Amazon Marketplace,5942,,US,cnp,False,e_commerce,match,Y,approved,639609,False,,0.0,authenticated,dev_8459684d15b1,188.16.68.25
da06574e-737a-4588-8ab2-03732426e17d,ACC-000607,546616xxxxxx7778,546616,116.51,2026-09-20T07:33:06,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,373307,False,,0.0,authenticated,dev_76c1b3f3cfc0,27.42.126.247
e4c58a3a-2b58-47e7-a772-81e33c57fb79,ACC-000858,521000xxxxxx8905,521000,248.54,2026-09-20T07:35:25,MER-f9776547,Lowe's Home Center,5211,TERM-4cd204,US,chip,True,in_store,not_provided,,approved,988653,False,,0.0,,,
0f4e59e6-a925-47cf-b9f7-e6d5ec92a924,ACC-000549,521000xxxxxx4855,521000,187.25,2026-09-20T07:39:15,MER-c3234ff5,Best Buy,5732,TERM-b94862,US,chip,True,in_store,not_provided,,approved,696544,False,,0.0,,,
f9978e9a-c550-4a1a-a902-078474983bf7,ACC-000538,546616xxxxxx1954,546616,68.93,2026-09-20T07:39:27,MER-6386998e,TJX Rewards Store,5651,,US,token,False,mobile,match,Y,approved,166405,False,,0.0,,dev_921a25329c2c,84.91.54.244
71956b1e-8bb3-43ed-b32b-14b1720e11fd,ACC-000715,603572xxxxxx5473,603572,53.64,2026-09-20T07:39:44,MER-36bc0dc8,MicroCenter Tech,5732,TERM-083725,US,chip,True,in_store,not_provided,,approved,471923,False,,0.0,,,
5f764be1-d42d-4229-98eb-79c1474972f4,ACC-000740,546616xxxxxx7813,546616,387.53,2026-09-20T07:42:40,MER-e65fbaf7,Walmart Supercenter,5411,TERM-3f0b2e,US,chip,True,in_store,not_provided,,approved,834777,False,,0.0,,,
8d3d4650-9dda-429c-82c8-0cad47ee65d5,ACC-000890,603572xxxxxx2858,603572,75.21,2026-09-20T07:43:09,MER-36bc0dc8,MicroCenter Tech,5732,,US,cnp,False,e_commerce,match,Y,approved,590486,False,,0.0,attempted,dev_18b458e1de5d,114.7.156.242
0eb9148f-fe7d-4e5d-a65f-aded05677659,ACC-000024,414720xxxxxx6630,414720,145.89,2026-09-20T07:43:11,MER-a57a90ca,American Eagle,5651,TERM-b9739b,US,chip,True,in_store,not_provided,,approved,781773,False,,0.0,,,
da1463c3-5d10-4000-a70f-92c5ef0564f1,ACC-000455,601160xxxxxx2337,601160,21.24,2026-09-20T07:43:18,MER-6386998e,TJX Rewards Store,5651,,US,token,False,mobile,match,Y,approved,583440,False,,0.0,,dev_1edd8060232c,47.158.163.94
f3c0c33d-0346-4a75-8fb9-8f775454ebd8,ACC-000560,546616xxxxxx4592,546616,242.92,2026-09-20T07:45:33,MER-416946ed,Old Navy,5311,,US,token,False,mobile,match,Y,approved,834172,False,,0.0,,dev_4846a6083b66,79.68.227.203
4dd2c041-05b0-4197-bd9d-d6609107b6d4,ACC-000489,601160xxxxxx4956,601160,246.44,2026-09-20T07:45:49,MER-6386998e,TJX Rewards Store,5651,TERM-a20ce9,US,chip,True,in_store,not_provided,,approved,322299,False,,0.0,,,
e1e4d971-01c4-4328-b37d-cd9dcfca3830,ACC-000074,603571xxxxxx3468,603571,58.32,2026-09-20T07:46:41,MER-aebeff96,Verizon Store,5732,TERM-ec3d6c,US,chip,True,in_store,not_provided,,approved,772956,False,,0.0,,,
f7f9ba5b-201f-47c7-8de5-4bcafff42304,ACC-000944,521000xxxxxx9438,521000,54.75,2026-09-20T07:54:08,MER-f9776547,Lowe's Home Center,5211,TERM-e8313b,US,chip,True,in_store,not_provided,,approved,184250,False,,0.0,,,
4157b615-58b9-4330-94c9-be2dec83c1cf,ACC-000913,603571xxxxxx3342,603571,22.43,2026-09-20T07:54:13,MER-1bb87a12,AppStore Media,5816,,US,cnp,False,e_commerce,match,Y,approved,714927,False,,0.0,not_enrolled,dev_6e6774cddd3d,147.99.195.95
e3f8ac7e-60a5-488e-a63d-b7d736a5725a,ACC-000959,414720xxxxxx7850,414720,121.04,2026-09-20T07:56:56,MER-239b0779,Dick's Sporting Goods,5941,TERM-0665c5,US,chip,True,in_store,not_provided,,approved,117662,False,,0.0,,,
59948b4b-0e55-407b-85ba-faf07f098869,ACC-000964,414720xxxxxx7439,414720,1.0,2026-09-20T08:00:28,MER-b68fd0d0,DealBazaar Online,5999,,US,cnp,False,e_commerce,match,Y,approved,960621,False,,0.0,not_enrolled,dev_72bdf5b392cf,142.144.34.87
cf7d2815-3537-4e18-84fb-a08fa082a65a,ACC-000141,521000xxxxxx2670,521000,71.83,2026-09-20T08:01:35,MER-239b0779,Dick's Sporting Goods,5941,,US,token,False,mobile,match,Y,approved,374359,False,,0.0,,dev_9c8d3e0586c9,101.249.178.191
0f158a39-b43d-4aea-82cd-3bd41dfc0f6d,ACC-000524,601160xxxxxx8219,601160,88.49,2026-09-20T08:03:04,MER-12a30bae,Valley Vision Optometry,8042,TERM-dd7ae2,US,chip,True,in_store,not_provided,,approved,380988,False,,0.0,,,
e9f33b35-8680-442e-bf5c-6655ac7b94f8,ACC-000538,546616xxxxxx1954,546616,85.84,2026-09-20T08:03:10,MER-6386998e,TJX Rewards Store,5651,,US,token,False,mobile,match,Y,approved,248883,False,,0.0,,dev_921a25329c2c,84.91.54.244
1c2151e6-548c-41f1-9731-69923e0c1066,ACC-000940,603571xxxxxx2528,603571,51.73,2026-09-20T08:04:54,MER-17c4365e,Target,5310,TERM-3696bc,US,chip,True,in_store,not_provided,,approved,185928,False,,0.0,,,
694e75b6-ac80-4dc1-9f09-a9f6ef1cfe2f,ACC-000189,546616xxxxxx1725,546616,202.86,2026-09-20T08:11:26,MER-e65fbaf7,Walmart Supercenter,5411,TERM-f24109,US,chip,True,in_store,not_provided,,approved,378962,False,,0.0,,,
44620d4f-6d39-4bb5-acb0-1d15931f9cbd,ACC-000049,546616xxxxxx2503,546616,260.39,2026-09-20T08:12:07,MER-aebeff96,Verizon Store,5732,TERM-a832b9,US,chip,True,in_store,not_provided,,approved,101883,False,,0.0,,,
446cf971-8497-47f8-8b7b-ec36f5cdd66a,ACC-000247,601160xxxxxx6662,601160,232.43,2026-09-20T08:13:25,MER-17c4365e,Target,5310,,US,token,False,mobile,match,Y,approved,956470,False,,0.0,,dev_6049074604a4,11.107.130.173
24496457-4594-49d4-a93b-f97555889aaf,ACC-000660,601160xxxxxx4174,601160,375.82,2026-09-20T08:13:49,MER-f9776547,Lowe's Home Center,5211,,US,token,False,mobile,match,Y,approved,813319,False,,0.0,,dev_9cc2d4ed960c,169.227.78.201
0e176a65-bd3f-4642-bc5a-1c0ec0526b17,ACC-000052,546616xxxxxx9608,546616,78.71,2026-09-20T08:14:07,MER-e65fbaf7,Walmart Supercenter,5411,,US,token,False,mobile,match,Y,approved,876794,False,,0.0,,dev_269eb561484f,221.50.141.76
a9a387aa-4420-4990-adbf-1d7b5608dcf9,ACC-000553,414720xxxxxx1805,414720,81.92,2026-09-20T08:16:05,MER-a57a90ca,American Eagle,5651,,US,token,False,mobile,match,Y,approved,767737,False,,0.0,,dev_78c1738b0c04,84.87.242.227
