transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
a3c27d1c-0081-482f-9112-0ebbe8ab27b6,ACC-000160,601160xxxxxx5433,601160,158.36,2026-08-17T07:00:18,MER-e65fbaf7,Walmart Supercenter,5411,TERM-fe09b1,US,chip,True,in_store,not_provided,,approved,939684,False,,0.0,,,
b7660942-17bb-42d8-8d10-b369d5e51701,ACC-000651,414720xxxxxx2500,414720,189.77,2026-08-17T07:01:59,MER-36bc0dc8,MicroCenter Tech,5732,TERM-3094e7,US,chip,True,in_store,not_provided,,approved,992988,False,,0.0,,,
d1ceb737-46c6-423f-ac39-91e9d9bb6658,ACC-000211,603571xxxxxx9170,603571,36.66,2026-08-17T07:04:59,MER-a57a90ca,American Eagle,5651,TERM-0ab877,US,chip,True,in_store,not_provided,,approved,607013,False,,0.0,,,
a1c3b3dc-bde0-47c6-896a-26c7c51cf280,ACC-000052,546616xxxxxx9608,546616,62.57,2026-08-17T07:05:22,MER-e65fbaf7,Walmart Supercenter,5411,,US,token,False,mobile,match,Y,approved,851434,False,,0.0,,dev_269eb561484f,221.50.141.76
2299dd57-ff2a-4697-b9fe-f8d4e9b49b0b,ACC-000719,603571xxxxxx3011,603571,139.09,2026-08-17T07:05:29,MER-c3234ff5,Best Buy,5732,TERM-df6e06,US,chip,True,in_store,not_provided,,approved,596137,False,,0.0,,,
366f0248-2fc0-4e4a-9bbb-c7f93940de12,ACC-000055,521000xxxxxx5083,521000,133.96,2026-08-17T07:06:37,MER-e65fbaf7,Walmart Supercenter,5411,,US,cnp,False,e_commerce,match,Y,approved,412362,False,,0.0,not_enrolled,dev_7b4fa1c25fe3,163.94.224.49
13745ba5-ff69-44ca-b29c-91ba1cc99324,ACC-000784,521000xxxxxx3092,521000,196.01,2026-08-17T07:15:02,MER-f9776547,Lowe's Home Center,5211,,US,token,False,mobile,match,Y,approved,329085,False,,0.0,,dev_ca58c4f7ceb2,158.84.31.116
8b407e5d-f44b-403e-938f-dd8d8b1a3562,ACC-000256,603571xxxxxx5455,603571,77.11,2026-08-17T07:15:08,MER-1bb87a12,AppStore Media,5816,,US,cnp,False,e_commerce,match,Y,approved,837921,False,,0.0,authenticated,dev_0b989467b90d,124.22.156.92
fa114cf9-5374-4d73-9820-a0306eabf643,ACC-000814,603571xxxxxx1149,603571,252.5,2026-08-17T07:21:55,MER-36bc0dc8,MicroCenter Tech,5732,,US,cnp,False,e_commerce,match,Y,approved,568134,False,,0.0,not_enrolled,dev_278ca4a1a099,175.223.150.43
885a4d63-3ea6-4e33-a299-e9e0367447f7,ACC-000055,521000xxxxxx5083,521000,233.79,2026-08-17T07:22:55,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,414774,False,,0.0,authenticated,dev_7b4fa1c25fe3,163.94.224.49
45a4fcff-a8e0-41d3-b5b0-fe85488cc637,ACC-000085,603572xxxxxx4115,603572,124.79,2026-08-17T07:23:17,MER-e65fbaf7,Walmart Supercenter,5411,,US,token,False,mobile,match,Y,approved,329240,False,,0.0,,dev_825b893e0944,24.212.159.39
eb483112-5af4-4927-8286-a42134409b2b,ACC-000392,521000xxxxxx8090,521000,54.9,2026-08-17T07:24:52,MER-e65fbaf7,Walmart Supercenter,5411,TERM-02e8a3,US,chip,True,in_store,not_provided,,approved,829006,False,,0.0,,,
8ac029d6-5897-4486-be93-2b67b912348c,ACC-000845,603571xxxxxx9150,603571,301.29,2026-08-17T07:27:58,MER-36bc0dc8,MicroCenter Tech,5732,TERM-d81d85,US,chip,True,in_store,not_provided,,approved,232969,False,,0.0,,,
5d8f3867-2e5c-4e44-b144-567f242bd3d1,ACC-000530,521000xxxxxx1620,521000,104.0,2026-08-17T07:30:00,MER-36bc0dc8,MicroCenter Tech,5732,TERM-8bab47,US,chip,True,in_store,not_provided,,approved,780222,False,,0.0,,,
cf2eb89b-1dec-4919-8ad7-8aefc3c58567,ACC-000156,603571xxxxxx6582,603571,78.31,2026-08-17T07:30:35,MER-f9776547,Lowe's Home Center,5211,,US,cnp,False,e_commerce,match,Y,approved,441553,False,,0.0,authenticated,dev_9942a08481bd,19.160.21.122
588d77d9-d8a7-4f80-bce5-4f776102a103,ACC-000946,603571xxxxxx6965,603571,141.11,2026-08-17T07:31:29,MER-38c5c225,Mattress Firm,5712,,US,token,False,mobile,match,Y,approved,187614,False,,0.0,,dev_d928f2c8c662,107.83.0.216
b76b7189-2adf-4e51-987d-4f1ef9c04935,ACC-000089,414720xxxxxx5129,414720,57.09,2026-08-17T07:37:23,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,537423,False,,0.0,authenticated,dev_51f6d5819b05,185.61.199.65
c21147a4-a1b2-448e-9792-3e78ce80cc82,ACC-000856,414720xxxxxx3417,414720,38.48,2026-08-17T07:43:15,MER-821ef4dd,Discount Tire,5533,TERM-be8b50,US,chip,True,in_store,not_provided,,approved,865970,False,,0.0,,,
d7331d9b-bf0a-4c79-a9c0-a5f19f62a3de,ACC-000100,414720xxxxxx2499,414720,24.43,2026-08-17T07:43:31,MER-239b0779,Dick's Sporting Goods,5941,,US,cnp,False,e_commerce,match,Y,approved,939287,False,,0.0,attempted,dev_df50ffabf724,41.143.61.181
eb47080c-0cc2-49b2-9140-18d196968418,ACC-000453,603571xxxxxx3440,603571,26.11,2026-08-17T07:44:42,MER-36bc0dc8,MicroCenter Tech,5732,TERM-c3ff25,US,chip,True,in_store,not_provided,,approved,985715,False,,0.0,,,
01e64eea-7b36-4421-8a0d-228473352765,ACC-000182,414720xxxxxx6754,414720,27.41,2026-08-17T07:51:54,MER-a57a90ca,American Eagle,5651,,US,cnp,False,e_commerce,match,Y,approved,713299,False,,0.0,attempted,dev_e298a917cbad,33.95.254.176
6e24f7b9-f8b6-4f0c-85d4-0ce0cf96c52a,ACC-000621,601160xxxxxx4499,601160,226.64,2026-08-17T07:52:38,MER-a57a90ca,American Eagle,5651,TERM-8f4f97,US,chip,True,in_store,not_provided,,approved,396302,False,,0.0,,,
157853b7-2558-49ae-8df3-5b892d817509,ACC-000426,603571xxxxxx4944,603571,204.99,2026-08-17T07:53:21,MER-c3234ff5,Best Buy,5732,,US,cnp,False,e_commerce,match,Y,approved,201622,False,,0.0,attempted,dev_1955195063ab,207.176.80.214
6ae21fe6-5ed5-4ff6-9014-730567d19a02,ACC-000824,414720xxxxxx2838,414720,261.04,2026-08-17T07:53:48,MER-aebeff96,Verizon Store,5732,TERM-24c3bb,US,chip,True,in_store,not_provided,,approved,305215,False,,0.0,,,
2c23b4d7-c9ea-4b21-94c5-754761423f4b,ACC-000609,603571xxxxxx1666,603571,109.54,2026-08-17T07:55:38,MER-41ddc3a7,Amazon Marketplace,5942,,US,cnp,False,e_commerce,match,Y,approved,643953,False,,0.0,not_enrolled,dev_5cc230622d8b,54.120.132.8
1489e76b-74fe-4f44-80c9-dd0457b4da07,ACC-000524,601160xxxxxx8219,601160,39.24,2026-08-17T07:56:59,MER-12a30bae,Valley Vision Optometry,8042,TERM-a19947,US,chip,True,in_store,not_provided,,approved,769322,False,,0.0,,,
b41ccac3-8821-4690-863c-dbaf1507eba8,ACC-000648,603571xxxxxx3280,603571,176.17,2026-08-17T07:57:17,MER-ff16f694,Ashley HomeStore,5712,TERM-72f3be,US,chip,True,in_store,not_provided,,approved,122695,False,,0.0,,,
131a50c6-435b-4aea-9bf3-71b9d4ee568f,ACC-000806,603572xxxxxx4526,603572,57.78,2026-08-17T08:01:30,MER-c3234ff5,Best Buy,5732,TERM-81024f,US,chip,True,in_store,not_provided,,approved,102186,False,,0.0,,,
c728711e-264e-4538-a2ca-f5c5e7824ba2,ACC-000067,603571xxxxxx8188,603571,83.25,2026-08-17T08:02:16,MER-416946ed,Old Navy,5311,TERM-283042,US,chip,True,in_store,not_provided,,approved,537138,False,,0.0,,,
a8542cc7-b080-4bf5-b66d-14158c12dc89,ACC-000171,546616xxxxxx4567,546616,23.73,2026-08-17T08:03:04,MER-36bc0dc8,MicroCenter Tech,5732,TERM-e52b17,US,chip,True,in_store,not_provided,,approved,541659,False,,0.0,,,
1ccd2459-be33-4a67-a06a-b94b98780991,ACC-000985,414720xxxxxx2929,414720,280.43,2026-08-17T08:03:51,MER-36bc0dc8,MicroCenter Tech,5732,TERM-60fd6b,US,chip,True,in_store,not_provided,,approved,414812,False,,0.0,,,
c2376329-8328-43b4-9277-6b91da388a6c,ACC-000775,546616xxxxxx7326,546616,261.74,2026-08-17T08:04:07,MER-36bc0dc8,MicroCenter Tech,5732,,US,token,False,mobile,match,Y,approved,436251,False,,0.0,,dev_64cf986282d6,191.130.66.156
ccd945ed-be19-47bc-8c62-49b0a70e1bb6,ACC-000923,521000xxxxxx4510,521000,36.75,2026-08-17T08:04:40,MER-e65fbaf7,Walmart Supercenter,5411,TERM-ab9963,US,chip,True,in_store,not_provided,,approved,851986,False,,0.0,,,
