transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
2cfc9584-e7c4-452c-bf13-83c1e322caaa,ACC-000118,414720xxxxxx2163,414720,71.43,2026-09-10T07:06:42,MER-e65fbaf7,Walmart Supercenter,5411,,US,token,False,mobile,match,Y,approved,333512,False,,0.0,,dev_077d5afe37b4,196.242.37.246
a206b804-ab8a-4b22-a734-fd74b73d4dbe,ACC-000893,521000xxxxxx7747,521000,78.47,2026-09-10T07:12:11,MER-6386998e,TJX Rewards Store,5651,TERM-511f0c,US,chip,True,in_store,not_provided,,approved,235065,False,,0.0,,,
ad91ca0d-dfdf-4d89-a05f-85adf14b2251,ACC-000451,546616xxxxxx5248,546616,190.49,2026-09-10T07:14:08,MER-aebeff96,Verizon Store,5732,TERM-3fc17c,US,chip,True,in_store,not_provided,,approved,812018,False,,0.0,,,
03c62007-6a08-4686-8b53-0b644434a477,ACC-000222,521000xxxxxx6100,521000,84.75,2026-09-10T07:17:55,MER-17c4365e,Target,5310,,US,cnp,False,e_commerce,match,Y,approved,361793,False,,0.0,not_enrolled,dev_ad0c40e04396,152.69.97.122
294539af-9a40-4c0d-b9a2-d0eb9ae249ee,ACC-000392,521000xxxxxx8090,521000,27.57,2026-09-10T07:18:31,MER-e65fbaf7,Walmart Supercenter,5411,TERM-0df5ed,US,chip,True,in_store,not_provided,,approved,790795,False,,0.0,,,
6bc59cc2-3282-4cd5-bfbf-e56d6badd3a5,ACC-000163,603571xxxxxx7478,603571,17.29,2026-09-10T07:19:17,MER-c3234ff5,Best Buy,5732,TERM-d32110,US,chip,True,in_store,not_provided,,approved,876390,False,,0.0,,,
6e2b127a-73b8-4141-8d4a-c126415a830a,ACC-000830,521000xxxxxx6857,521000,135.4,2026-09-10T07:20:22,MER-ff16f694,Ashley HomeStore,5712,,US,token,False,mobile,match,Y,approved,798788,False,,0.0,,dev_7d7c174cb3b6,57.186.20.240
4e49d79c-b362-449d-a75c-910907b91c07,ACC-000850,603571xxxxxx7866,603571,143.07,2026-09-10T07:22:12,MER-239b0779,Dick's Sporting Goods,5941,,US,cnp,False,e_commerce,match,Y,approved,929578,False,,0.0,authenticated,dev_2cbe6733c225,191.81.1.49
04dd8774-0f4f-4d55-9cf3-4b1179332450,ACC-000121,414720xxxxxx5733,414720,201.83,2026-09-10T07:22:31,MER-38c5c225,Mattress Firm,5712,TERM-5c76de,US,chip,True,in_store,not_provided,,approved,580941,False,,0.0,,,
e214dca3-6945-42c4-af46-4dd6813d5415,ACC-000530,521000xxxxxx1620,521000,143.41,2026-09-10T07:24:41,MER-c3234ff5,Best Buy,5732,TERM-14cfe4,US,chip,True,in_store,not_provided,,approved,400611,False,,0.0,,,
8d9ee5d9-09c2-4947-a3ba-1a679121df43,ACC-000716,601160xxxxxx5942,601160,281.49,2026-09-10T07:26:59,MER-8485e3e0,Paws & Claws Vet,0742,TERM-d323e4,US,chip,True,in_store,not_provided,,approved,707043,False,,0.0,,,
b9bcfa3e-94e9-44a2-85fc-a66dab7603ae,ACC-000178,521000xxxxxx3959,521000,76.06,2026-09-10T07:27:21,MER-36bc0dc8,MicroCenter Tech,5732,TERM-3eae8e,US,chip,True,in_store,not_provided,,approved,724696,False,,0.0,,,
