transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
eda70f1c-02ab-45f5-9a16-e6e00ba01f9f,ACC-000392,521000xxxxxx8090,521000,59.06,2026-08-19T07:01:10,MER-f9776547,Lowe's Home Center,5211,TERM-10ff17,US,chip,True,in_store,not_provided,,approved,616232,False,,0.0,,,
bf5f0969-e5a7-4f5d-beea-9d97d028dddc,ACC-000942,521000xxxxxx7269,521000,71.6,2026-08-19T07:02:18,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,875757,False,,0.0,attempted,dev_65e73055c034,117.177.137.143
f86f3560-214a-4b98-8fed-5d3931097688,ACC-000631,603571xxxxxx1683,603571,66.81,2026-08-19T07:02:43,MER-239b0779,Dick's Sporting Goods,5941,TERM-1df228,US,chip,True,in_store,not_provided,,approved,152157,False,,0.0,,,
00583084-11fc-4c94-b533-049bc0f9b7f6,ACC-000621,601160xxxxxx4499,601160,225.81,2026-08-19T07:05:26,MER-8485e3e0,Paws & Claws Vet,0742,,US,token,False,mobile,match,Y,approved,163144,False,,0.0,,dev_293eea72e3ab,194.41.219.27
f1dd352a-3138-42b0-8d8d-f243ef6ebda0,ACC-000582,601160xxxxxx9932,601160,169.5,2026-08-19T07:05:37,MER-12a30bae,Valley Vision Optometry,8042,,US,cnp,False,e_commerce,match,Y,approved,466967,False,,0.0,not_enrolled,dev_38ef0b4387b3,203.252.15.65
c74bc36b-51b5-43c4-ba7c-50545e12ae39,ACC-000464,546616xxxxxx8052,546616,88.32,2026-08-19T07:06:27,MER-6386998e,TJX Rewards Store,5651,TERM-7db4a3,US,chip,True,in_store,not_provided,,approved,231209,False,,0.0,,,
8e9af6eb-067b-4ca0-8269-3dd287c38afd,ACC-000067,603571xxxxxx8188,603571,123.35,2026-08-19T07:07:42,MER-416946ed,Old Navy,5311,TERM-0318cd,US,chip,True,in_store,not_provided,,approved,401372,False,,0.0,,,
09386fed-92f6-4604-a19d-faaa0ff54d75,ACC-000949,546616xxxxxx2411,546616,27.97,2026-08-19T07:07:54,MER-6386998e,TJX Rewards Store,5651,TERM-30a1f7,US,chip,True,in_store,not_provided,,approved,298714,False,,0.0,,,
79242a17-c9de-4532-b980-b0558eae70c8,ACC-000565,603572xxxxxx4158,603572,159.75,2026-08-19T07:08:24,MER-416946ed,Old Navy,5311,TERM-42c34d,US,chip,True,in_store,not_provided,,approved,719784,False,,0.0,,,
36adc36f-d23d-4365-8d76-01f77f110a48,ACC-000966,603572xxxxxx2844,603572,45.33,2026-08-19T07:11:02,MER-f9776547,Lowe's Home Center,5211,,US,cnp,False,e_commerce,match,Y,approved,567353,False,,0.0,authenticated,dev_6baa3d5bda6c,212.141.118.203
a39bc82a-a21b-437e-b4fa-b2e988b78ffd,ACC-000547,603572xxxxxx2935,603572,203.17,2026-08-19T07:12:46,MER-aebeff96,Verizon Store,5732,TERM-173582,US,chip,True,in_store,not_provided,,approved,432738,True,0001,0.0,,,
7603913f-6916-40cc-a84b-3e1bc5904810,ACC-000922,414720xxxxxx6948,414720,73.12,2026-08-19T07:14:03,MER-a57a90ca,American Eagle,5651,TERM-79bd2e,US,chip,True,in_store,not_provided,,approved,649972,False,,0.0,,,
4686b5d7-42d2-497f-971b-f2f06c1d9c44,ACC-000394,414720xxxxxx7358,414720,56.55,2026-08-19T07:14:12,MER-ff16f694,Ashley HomeStore,5712,TERM-77310c,US,chip,True,in_store,not_provided,,approved,783032,False,,0.0,,,
