transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
921a66a0-259d-4d3f-872c-0e98136f4d15,ACC-000015,601160xxxxxx3568,601160,177.43,2026-08-26T07:00:30,MER-3379c6f5,Bright Smile Dental,8021,,US,token,False,mobile,match,Y,approved,869584,False,,0.0,,dev_70f448ccb486,101.110.56.159
91d5090a-f71e-4c0c-a233-bfce6b6983e1,ACC-000374,414720xxxxxx8091,414720,40.72,2026-08-26T07:01:12,MER-c3234ff5,Best Buy,5732,,US,token,False,mobile,match,Y,approved,699227,False,,0.0,,dev_b9c5a635b81d,223.24.46.213
cbc87745-780a-4e8d-906c-e91db491cef4,ACC-000813,601160xxxxxx7912,601160,295.32,2026-08-26T07:01:48,MER-239b0779,Dick's Sporting Goods,5941,TERM-af218a,US,chip,True,in_store,not_provided,,approved,362388,False,,0.0,,,
0eeec167-580b-4408-a307-7624b8bb60b3,ACC-000286,521000xxxxxx7354,521000,193.3,2026-08-26T07:03:26,MER-6386998e,TJX Rewards Store,5651,TERM-d5f0cc,US,chip,True,in_store,not_provided,,approved,971107,False,,0.0,,,
10a87089-ce85-4826-86e5-7f6136499691,ACC-000731,603571xxxxxx2478,603571,298.22,2026-08-26T07:08:41,MER-6386998e,TJX Rewards Store,5651,TERM-a89545,US,chip,True,in_store,not_provided,,approved,471888,True,0012,0.0,,,
8e9992be-a5f9-4eda-8635-ca9a85a1c4cb,ACC-000052,546616xxxxxx9608,546616,1.0,2026-08-26T07:08:56,MER-e65fbaf7,Walmart Supercenter,5411,,US,token,False,mobile,match,Y,approved,184629,False,,0.0,,dev_269eb561484f,221.50.141.76
0b39a2cb-b4d1-431e-9107-3a492c536e69,ACC-000707,603571xxxxxx7788,603571,208.9,2026-08-26T07:10:27,MER-a57a90ca,American Eagle,5651,TERM-1716f4,US,chip,True,in_store,not_provided,,approved,186863,False,,0.0,,,
99be50a9-8be2-4242-85be-fb4d76a6eb0d,ACC-000467,603572xxxxxx5036,603572,119.38,2026-08-26T07:14:31,MER-38c5c225,Mattress Firm,5712,,US,cnp,False,e_commerce,match,Y,approved,713006,False,,0.0,not_enrolled,dev_ff675ef4d5c1,86.232.124.110
7683965b-a183-43b0-948e-4f7ed27966d9,ACC-000474,521000xxxxxx2477,521000,50.95,2026-08-26T07:14:51,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,960436,False,,0.0,not_enrolled,dev_68f3cbd94668,167.115.237.159
96a1fc55-4ccc-4ee1-88a6-1d2ff24354b5,ACC-000753,521000xxxxxx8903,521000,42.43,2026-08-26T07:18:08,MER-416946ed,Old Navy,5311,,US,token,False,mobile,match,Y,approved,535588,False,,0.0,,dev_645584db1e03,100.170.126.39
4e412640-828b-4ca2-9d0f-d17cea198504,ACC-000197,603572xxxxxx2565,603572,145.69,2026-08-26T07:19:45,MER-aebeff96,Verizon Store,5732,TERM-5cc206,US,chip,True,in_store,not_provided,,approved,903448,False,,0.0,,,
878ccc71-ed02-4503-b360-48e445c39641,ACC-000719,603571xxxxxx3011,603571,131.84,2026-08-26T07:21:01,MER-6386998e,TJX Rewards Store,5651,TERM-4009d7,US,chip,True,in_store,not_provided,,approved,340168,False,,0.0,,,
842df65a-2b16-4bba-8d5d-0893988721ed,ACC-000198,603571xxxxxx7283,603571,280.55,2026-08-26T07:25:40,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,991611,False,,0.0,attempted,dev_d0996dff4bc6,120.58.75.215
3c38738f-48c6-4974-8917-379a15a116c8,ACC-000022,546616xxxxxx9866,546616,28.87,2026-08-26T07:27:03,MER-41ddc3a7,Amazon Marketplace,5942,,US,cnp,False,e_commerce,match,Y,approved,955310,False,,0.0,not_enrolled,dev_f081d8c08f25,133.213.135.246
62024b5f-13aa-4e64-ac11-b82211693dab,ACC-000676,601160xxxxxx8883,601160,252.86,2026-08-26T07:27:41,MER-12a30bae,Valley Vision Optometry,8042,,US,token,False,mobile,match,Y,approved,365148,False,,0.0,,dev_d3d4df88b9aa,82.75.124.88
