transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
61be6d90-9121-4572-a09c-daf08625a2cf,ACC-000691,603571xxxxxx9778,603571,64.78,2026-09-18T07:02:18,MER-e65fbaf7,Walmart Supercenter,5411,,US,cnp,False,e_commerce,match,Y,approved,295912,False,,0.0,attempted,dev_f5ae4f9661d3,194.125.181.244
f7b69d23-8271-423e-8349-1f6a562e9c5b,ACC-000051,521000xxxxxx4646,521000,162.55,2026-09-18T07:03:29,MER-b68fd0d0,DealBazaar Online,5999,,US,cnp,False,e_commerce,match,Y,approved,516761,False,,0.0,not_enrolled,dev_5d4c331e20a2,102.233.193.156
ed34eb43-8e8b-41f2-9817-c236b9715694,ACC-000835,521000xxxxxx7113,521000,264.12,2026-09-18T07:07:46,MER-38c5c225,Mattress Firm,5712,,US,cnp,False,e_commerce,match,Y,approved,519200,False,,0.0,not_enrolled,dev_4773ff458437,144.64.63.186
c9a649f1-5270-4638-87da-322fc1243c97,ACC-000802,603571xxxxxx3651,603571,63.87,2026-09-18T07:12:50,MER-821ef4dd,Discount Tire,5533,TERM-2fe775,US,chip,True,in_store,not_provided,,approved,398706,False,,0.0,,,
6184eb8e-0fa7-4c54-8367-a463be2ae8b9,ACC-000499,414720xxxxxx3900,414720,46.63,2026-09-18T07:14:52,MER-aebeff96,Verizon Store,5732,TERM-b9dac1,US,chip,True,in_store,not_provided,,approved,738880,False,,0.0,,,
67f993e2-a243-4ff3-87a0-111a07e22e46,ACC-000893,521000xxxxxx7747,521000,92.48,2026-09-18T07:14:54,MER-821ef4dd,Discount Tire,5533,TERM-c27b74,US,chip,True,in_store,not_provided,,approved,436511,False,,0.0,,,
55c39f4c-8d74-4772-b641-b471aad8f04b,ACC-000279,521000xxxxxx9392,521000,90.78,2026-09-18T07:18:05,MER-c3234ff5,Best Buy,5732,TERM-9dd677,US,chip,True,in_store,not_provided,,approved,887522,False,,0.0,,,
c8b1d2e0-9e5d-48a6-953e-21a5e0100228,ACC-000211,603571xxxxxx9170,603571,50.47,2026-09-18T07:19:35,MER-f9776547,Lowe's Home Center,5211,TERM-f9af00,US,chip,True,in_store,not_provided,,approved,335610,False,,0.0,,,
e4220c5e-f505-4196-a0f2-a3f0e7d0317f,ACC-000410,603571xxxxxx7067,603571,412.5,2026-09-18T07:22:17,MER-c3234ff5,Best Buy,5732,,US,token,False,mobile,match,Y,approved,398028,False,,0.0,,dev_122319745d2b,219.207.101.209
dcbaa88b-3b90-44be-971b-6429ff2434e2,ACC-000394,414720xxxxxx7358,414720,47.18,2026-09-18T07:22:25,MER-ff16f694,Ashley HomeStore,5712,TERM-f06658,US,chip,True,in_store,not_provided,,approved,985055,False,,0.0,,,
372c3c58-8303-4506-932a-d971d132f4dd,ACC-000414,601160xxxxxx9235,601160,156.52,2026-09-18T07:23:22,MER-38c5c225,Mattress Firm,5712,TERM-99aa14,US,chip,True,in_store,not_provided,,approved,486785,False,,0.0,,,
e38ab014-36f1-4f03-8e70-ab8ea81289fd,ACC-000585,603571xxxxxx1747,603571,85.77,2026-09-18T07:23:25,MER-38c5c225,Mattress Firm,5712,,US,token,False,mobile,match,Y,approved,966706,False,,0.0,,dev_2e30033b8336,156.117.149.115
ecdc910c-0754-4594-b708-be26125e1bb7,ACC-000729,521000xxxxxx2305,521000,103.95,2026-09-18T07:26:34,MER-e65fbaf7,Walmart Supercenter,5411,TERM-35c1c5,US,chip,True,in_store,not_provided,,approved,273243,False,,0.0,,,
1172297f-6431-48f7-9323-506d7e5b00c2,ACC-000095,603571xxxxxx8750,603571,60.9,2026-09-18T07:28:56,MER-6386998e,TJX Rewards Store,5651,TERM-64497d,US,chip,True,in_store,not_provided,,approved,649271,False,,0.0,,,
c99b4985-aed5-48e5-a3a4-41411ccd91e9,ACC-000403,546616xxxxxx1137,546616,91.58,2026-09-18T07:29:23,MER-821ef4dd,Discount Tire,5533,TERM-c97896,US,chip,True,in_store,not_provided,,approved,296120,False,,0.0,,,
