transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
ca5f21b1-68ed-4e87-aad0-e0963a35ab34,ACC-000166,546616xxxxxx3777,546616,1.25,2026-08-25T00:45:00,MER-9af0f31d,QuickMart Convenience,5411,,US,cnp,False,e_commerce,match,N,approved,222049,False,,0.0,not_enrolled,dev_70d5fd3bff45,194.193.126.6
2389bc78-83f6-4cd6-b535-f3a9accee8c5,ACC-000166,546616xxxxxx3777,546616,2.0,2026-08-25T00:45:04,MER-9af0f31d,QuickMart Convenience,5411,,US,cnp,False,e_commerce,no_match,N,declined,,False,,0.0,authenticated,dev_70d5fd3bff45,194.193.126.6
b7be0c0a-778c-4fe3-bce5-3a841ee629ed,ACC-000166,546616xxxxxx3777,546616,0.75,2026-08-25T00:45:08,MER-9af0f31d,QuickMart Convenience,5411,,US,cnp,False,e_commerce,no_match,N,declined,,False,,0.0,not_enrolled,dev_70d5fd3bff45,194.193.126.6
f4aae0d2-befe-468e-901d-603f1361eb9f,ACC-000166,546616xxxxxx3777,546616,1.0,2026-08-25T00:45:09,MER-9af0f31d,QuickMart Convenience,5411,,US,cnp,False,e_commerce,no_match,N,declined,,False,,0.0,not_enrolled,dev_70d5fd3bff45,194.193.126.6
07d0c895-a4e0-48e9-8e06-e766cbff32cd,ACC-000166,546616xxxxxx3777,546616,0.75,2026-08-25T00:45:12,MER-9af0f31d,QuickMart Convenience,5411,,US,cnp,False,e_commerce,no_match,N,declined,,False,,0.0,not_enrolled,dev_70d5fd3bff45,194.193.126.6
212b8ca9-0293-4af4-8106-6dafdfcc4ebe,ACC-000166,546616xxxxxx3777,546616,1.0,2026-08-25T00:45:18,MER-9af0f31d,QuickMart Convenience,5411,,US,cnp,False,e_commerce,no_match,N,declined,,False,,0.0,not_enrolled,dev_70d5fd3bff45,194.193.126.6
df7ca185-2698-4ff7-a316-0b925d15cc2f,ACC-000166,546616xxxxxx3777,546616,0.5,2026-08-25T00:45:21,MER-9af0f31d,QuickMart Convenience,5411,,US,cnp,False,e_commerce,no_match,N,declined,,False,,0.0,not_enrolled,dev_70d5fd3bff45,194.193.126.6
d578d52b-540c-4498-88c7-3efeb76a7038,ACC-000166,546616xxxxxx3777,546616,0.5,2026-08-25T00:45:24,MER-9af0f31d,QuickMart Convenience,5411,,US,cnp,False,e_commerce,match,N,approved,346478,False,,0.0,attempted,dev_70d5fd3bff45,194.193.126.6
fee96804-a078-4bb6-88ae-a26aa62169ae,ACC-000166,546616xxxxxx3777,546616,1.25,2026-08-25T00:45:28,MER-9af0f31d,QuickMart Convenience,5411,,US,cnp,False,e_commerce,no_match,N,declined,,False,,0.0,attempted,dev_70d5fd3bff45,194.193.126.6
1c39f6b9-e5ff-4772-bd0f-29b661fce1ce,ACC-000166,546616xxxxxx3777,546616,0.75,2026-08-25T00:45:30,MER-9af0f31d,QuickMart Convenience,5411,,US,cnp,False,e_commerce,match,N,approved,298774,False,,0.0,authenticated,dev_70d5fd3bff45,194.193.126.6
