transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
68ff77fc-d325-4ac3-b11a-d76e9d6421cf,ACC-000049,546616xxxxxx2503,546616,154.91,2026-08-31T07:06:28,MER-17c4365e,Target,5310,,US,token,False,mobile,match,Y,approved,102193,False,,0.0,,dev_f6e4f869c8ce,65.100.59.194
c76dd715-8030-47f0-9ce4-f7f0e984fe12,ACC-000753,521000xxxxxx8903,521000,8.08,2026-08-31T07:07:46,MER-e65fbaf7,Walmart Supercenter,5411,TERM-54a884,US,chip,True,in_store,not_provided,,approved,925097,False,,0.0,,,
f1dd0ec2-29ed-42a3-9733-9fd263dba66b,ACC-000816,546616xxxxxx9930,546616,152.58,2026-08-31T07:12:16,MER-c3234ff5,Best Buy,5732,,US,token,False,mobile,match,Y,approved,346495,False,,0.0,,dev_542a5f868f3b,147.48.40.170
b7c2a5d3-c36c-4c61-852f-a2bed7e7d0e4,ACC-000133,521000xxxxxx7100,521000,134.59,2026-08-31T07:16:19,MER-38c5c225,Mattress Firm,5712,TERM-a5ab71,US,chip,True,in_store,not_provided,,approved,404756,False,,0.0,,,
03c7e4ac-20ea-472a-adfe-5643affa5b26,ACC-000391,414720xxxxxx7692,414720,48.75,2026-08-31T07:18:19,MER-aebeff96,Verizon Store,5732,,US,token,False,mobile,match,Y,approved,262214,False,,0.0,,dev_8aa9eec9bd59,197.119.99.112
531b328c-3955-47ab-8f90-2aa0e02ebbb8,ACC-000420,546616xxxxxx2271,546616,319.8,2026-08-31T07:18:19,MER-239b0779,Dick's Sporting Goods,5941,TERM-c6b95c,US,chip,True,in_store,not_provided,,approved,363576,False,,0.0,,,
33832e92-c3e9-4f38-a8e2-85cca843586f,ACC-000882,601160xxxxxx7148,601160,12.31,2026-08-31T07:21:38,MER-b68fd0d0,DealBazaar Online,5999,,US,cnp,False,e_commerce,match,Y,approved,864810,False,,0.0,not_enrolled,dev_6fa29cd2f60a,110.25.224.30
d22e379e-439a-4dad-8a9f-e4d220e545bf,ACC-000933,414720xxxxxx7449,414720,55.95,2026-08-31T07:22:37,MER-17c4365e,Target,5310,TERM-58edb9,US,chip,True,in_store,not_provided,,approved,299031,False,,0.0,,,
8c62cca7-8392-4baa-9fd2-8ddd436bdef9,ACC-000241,603572xxxxxx7655,603572,55.54,2026-08-31T07:22:53,MER-41ddc3a7,Amazon Marketplace,5942,,US,cnp,False,e_commerce,match,Y,approved,191216,False,,0.0,attempted,dev_6ab7b8ab47dd,177.197.10.70
2bf8c240-b624-4af5-85d1-57fb0b288e59,ACC-000004,546616xxxxxx1800,546616,94.06,2026-08-31T07:22:54,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,573151,False,,0.0,authenticated,dev_49c4657c8e25,191.52.219.121
89fa756b-2b0f-4aa7-b48e-cba09f6dcba9,ACC-000197,603572xxxxxx2565,603572,155.19,2026-08-31T07:26:40,MER-17c4365e,Target,5310,,US,token,False,mobile,match,Y,approved,355991,False,,0.0,,dev_520c1025cd32,78.159.101.49
d3e25497-f45d-4b33-8bcb-62b308aa5aa0,ACC-000683,546616xxxxxx1907,546616,100.38,2026-08-31T07:27:16,MER-821ef4dd,Discount Tire,5533,TERM-8aea77,US,chip,True,in_store,not_provided,,approved,134254,False,,0.0,,,
a403332e-b794-4a15-b6ca-57a0d64e324e,ACC-000831,603571xxxxxx3047,603571,121.02,2026-08-31T07:27:18,MER-36bc0dc8,MicroCenter Tech,5732,TERM-226e7d,US,chip,True,in_store,not_provided,,approved,792986,False,,0.0,,,
d946ef40-8c8e-4a09-b338-af513338060f,ACC-000283,603572xxxxxx7691,603572,33.87,2026-08-31T07:29:00,MER-b68fd0d0,DealBazaar Online,5999,,US,cnp,False,e_commerce,match,Y,approved,349482,False,,0.0,authenticated,dev_bf1435320c16,143.99.182.170
22061ea4-7715-4869-be60-0f0c81089fd7,ACC-000010,521000xxxxxx2738,521000,85.87,2026-08-31T07:36:12,MER-aebeff96,Verizon Store,5732,TERM-a51eda,US,chip,True,in_store,not_provided,,approved,472660,False,,0.0,,,
cff5219f-b0de-48f1-b2ce-eca7a0805bda,ACC-000972,414720xxxxxx2836,414720,326.18,2026-08-31T07:37:12,MER-c3234ff5,Best Buy,5732,TERM-f5a73f,US,chip,True,in_store,not_provided,,approved,909034,False,,0.0,,,
9a86e244-6362-4d67-a355-265180b7f4d0,ACC-000504,546616xxxxxx6874,546616,168.98,2026-08-31T07:38:13,MER-36bc0dc8,MicroCenter Tech,5732,,US,token,False,mobile,match,Y,approved,291762,False,,0.0,,dev_d5892f880e6f,122.131.105.128
cd2d2f55-a668-49bd-8d69-179508806b1d,ACC-000037,601160xxxxxx5536,601160,21.65,2026-08-31T07:38:17,MER-41ddc3a7,Amazon Marketplace,5942,,US,cnp,False,e_commerce,match,Y,approved,608074,False,,0.0,authenticated,dev_3c804c7b363d,170.189.40.143
d1e87d0d-e4d3-4c7a-8db3-7be24001bf73,ACC-000565,603572xxxxxx4158,603572,259.08,2026-08-31T07:41:34,MER-f9776547,Lowe's Home Center,5211,TERM-19ea5e,US,chip,True,in_store,not_provided,,approved,442464,True,0012,0.0,,,
d139e421-92f4-41ab-9bc1-2f1b11934ccc,ACC-000113,414720xxxxxx1723,414720,118.33,2026-08-31T07:42:08,MER-ff16f694,Ashley HomeStore,5712,TERM-413f8a,US,chip,True,in_store,not_provided,,approved,782022,False,,0.0,,,
62cd0eed-37b4-4be0-804b-28c8cf3326e1,ACC-000393,601160xxxxxx7077,601160,36.83,2026-08-31T07:48:48,MER-239b0779,Dick's Sporting Goods,5941,TERM-06bed7,US,chip,True,in_store,not_provided,,approved,683879,False,,0.0,,,
b4038475-946d-46a2-9a6f-404ea77c1d76,ACC-000784,521000xxxxxx3092,521000,196.36,2026-08-31T07:50:50,MER-f9776547,Lowe's Home Center,5211,TERM-b82ac6,US,chip,True,in_store,not_provided,,approved,551580,False,,0.0,,,
44192589-5d7e-42b0-b463-02317c8011f4,ACC-000232,521000xxxxxx3426,521000,39.63,2026-08-31T07:57:28,MER-821ef4dd,Discount Tire,5533,TERM-98eea8,US,chip,True,in_store,not_provided,,approved,353050,False,,0.0,,,
72f283c0-eb87-4b76-a478-17b2d73c4aca,ACC-000733,603572xxxxxx5920,603572,135.12,2026-08-31T08:00:58,MER-1bb87a12,AppStore Media,5816,,US,cnp,False,e_commerce,match,Y,approved,338444,False,,0.0,attempted,dev_491d2acb4827,184.175.149.243
970ea140-5bef-4935-a50e-1a34e85fe126,ACC-000264,601160xxxxxx7625,601160,117.82,2026-08-31T08:01:19,MER-12a30bae,Valley Vision Optometry,8042,TERM-766117,US,chip,True,in_store,not_provided,,approved,949371,False,,0.0,,,
87746630-d7df-45eb-b1e7-4eb1105d6313,ACC-000421,521000xxxxxx5671,521000,174.9,2026-08-31T08:03:40,MER-416946ed,Old Navy,5311,TERM-f2fc84,US,chip,True,in_store,not_provided,,approved,730014,False,,0.0,,,
095805e3-975c-46a5-938f-cefc3ed28158,ACC-000301,521000xxxxxx2365,521000,151.78,2026-08-31T08:05:39,MER-f9776547,Lowe's Home Center,5211,TERM-ae2a2f,US,chip,True,in_store,not_provided,,approved,424287,False,,0.0,,,
f64eebe8-bc58-4802-8c2e-773cf0fb9be1,ACC-000736,601160xxxxxx5211,601160,66.13,2026-08-31T08:06:16,MER-e65fbaf7,Walmart Supercenter,5411,TERM-226270,US,chip,True,in_store,not_provided,,approved,900239,False,,0.0,,,
62b503f6-30f0-4cbe-b1f2-1a63aa3d1ee6,ACC-000335,521000xxxxxx5998,521000,47.78,2026-08-31T08:12:50,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,974761,False,,0.0,not_enrolled,dev_2fe09608f859,174.128.53.253
df0e48b6-067b-438a-991b-3d0c47ed6e31,ACC-000146,603571xxxxxx5696,603571,82.79,2026-08-31T08:15:22,MER-239b0779,Dick's Sporting Goods,5941,TERM-4055d5,US,chip,True,in_store,not_provided,,approved,323886,False,,0.0,,,
d32d27a6-9a4b-408d-8fbb-3ffb27708adc,ACC-000854,603571xxxxxx2843,603571,275.27,2026-08-31T08:19:05,MER-c3234ff5,Best Buy,5732,TERM-2793a0,US,chip,True,in_store,not_provided,,approved,208938,True,0005,0.0,,,
