transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
17667153-282f-4420-b0b2-def4791b2573,ACC-000720,546616xxxxxx9389,546616,56.8,2026-09-17T07:00:37,MER-6386998e,TJX Rewards Store,5651,,US,cnp,False,e_commerce,match,Y,approved,582074,False,,0.0,authenticated,dev_bca800065608,151.56.118.40
454b5354-8025-465c-ab4f-0d14ea851ce5,ACC-000958,546616xxxxxx6482,546616,61.67,2026-09-17T07:03:16,MER-36bc0dc8,MicroCenter Tech,5732,TERM-835c46,US,chip,True,in_store,not_provided,,approved,125711,False,,0.0,,,
9b5f2a83-5436-4a6c-be04-fceb74f47feb,ACC-000666,603572xxxxxx4772,603572,162.85,2026-09-17T07:05:27,MER-e65fbaf7,Walmart Supercenter,5411,TERM-29076c,US,chip,True,in_store,not_provided,,approved,271843,False,,0.0,,,
cfd5213b-246a-4d8f-b475-8a0c657605b3,ACC-000025,546616xxxxxx7726,546616,109.48,2026-09-17T07:06:54,MER-c3234ff5,Best Buy,5732,TERM-daaad1,US,chip,True,in_store,not_provided,,approved,337365,False,,0.0,,,
d49e7da7-d9ba-4d4e-bb0a-15c336709291,ACC-000359,601160xxxxxx2057,601160,128.55,2026-09-17T07:08:52,MER-3379c6f5,Bright Smile Dental,8021,TERM-fbe4c0,US,chip,True,in_store,not_provided,,approved,922842,False,,0.0,,,
cba3924c-092b-4a54-ae2a-1094d12964ec,ACC-000646,603572xxxxxx1934,603572,82.8,2026-09-17T07:10:41,MER-aebeff96,Verizon Store,5732,TERM-29ca65,US,chip,True,in_store,not_provided,,approved,668408,False,,0.0,,,
ff4ac24a-d2f9-4b69-afef-944d61c6a5b4,ACC-000956,521000xxxxxx5438,521000,80.96,2026-09-17T07:10:56,MER-416946ed,Old Navy,5311,TERM-380f26,US,chip,True,in_store,not_provided,,approved,241814,False,,0.0,,,
4a0d154c-5a83-4e25-9052-6f79764c5d2c,ACC-000479,603571xxxxxx1415,603571,99.6,2026-09-17T07:10:57,MER-ff16f694,Ashley HomeStore,5712,TERM-491df2,US,chip,True,in_store,not_provided,,approved,942525,False,,0.0,,,
b9365735-270e-49fe-807c-8d455c813aa8,ACC-000444,521000xxxxxx4563,521000,70.45,2026-09-17T07:11:24,MER-f9776547,Lowe's Home Center,5211,TERM-8ecd52,US,chip,True,in_store,not_provided,,approved,117960,False,,0.0,,,
48b2e2a4-0539-4b41-99de-cf3d2c0e5c32,ACC-000743,603571xxxxxx7805,603571,39.7,2026-09-17T07:11:35,MER-239b0779,Dick's Sporting Goods,5941,TERM-0f68ed,US,chip,True,in_store,not_provided,,approved,458310,False,,0.0,,,
6450e67b-ab3e-481b-ac98-35fdcb8c7c2f,ACC-000352,521000xxxxxx3071,521000,38.91,2026-09-17T07:12:22,MER-e65fbaf7,Walmart Supercenter,5411,TERM-c9caba,US,chip,True,in_store,not_provided,,approved,876044,False,,0.0,,,
66caad73-637c-4807-9596-55f27d7a1b32,ACC-000428,521000xxxxxx4378,521000,29.53,2026-09-17T07:13:37,MER-239b0779,Dick's Sporting Goods,5941,,US,token,False,mobile,match,Y,approved,620106,False,,0.0,,dev_d28d032cacc1,152.18.178.80
9cac9d16-24c5-4f24-9d27-87beeafa2958,ACC-000769,521000xxxxxx8875,521000,56.51,2026-09-17T07:16:37,MER-821ef4dd,Discount Tire,5533,TERM-281c0b,US,chip,True,in_store,not_provided,,approved,243661,False,,0.0,,,
