transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
702fc50d-a867-4ff6-b5f2-57fdd266bca5,ACC-000268,546616xxxxxx5017,546616,42.87,2026-09-14T07:00:01,MER-41ddc3a7,Amazon Marketplace,5942,,US,cnp,False,e_commerce,match,Y,approved,969661,False,,0.0,not_enrolled,dev_af2885f512f7,24.133.156.219
7f418e34-cbe9-4a22-b634-cb5bd970ad97,ACC-000095,603571xxxxxx8750,603571,31.39,2026-09-14T07:03:28,MER-e65fbaf7,Walmart Supercenter,5411,TERM-9b135a,US,chip,True,in_store,not_provided,,approved,612842,False,,0.0,,,
26890298-4777-4092-a108-36225bcf1104,ACC-000140,603571xxxxxx6433,603571,189.91,2026-09-14T07:03:58,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,128073,False,,0.0,attempted,dev_cc8100a19173,223.215.33.236
4797e9cb-0781-4999-a9ef-3b643826d42b,ACC-000033,601160xxxxxx5384,601160,49.95,2026-09-14T07:08:06,MER-12a30bae,Valley Vision Optometry,8042,TERM-6cb411,US,chip,True,in_store,not_provided,,approved,356632,False,,0.0,,,
28168470-d66f-4635-945c-3ff0da367168,ACC-000016,414720xxxxxx8144,414720,36.43,2026-09-14T07:10:43,MER-38c5c225,Mattress Firm,5712,TERM-9f4676,US,chip,True,in_store,not_provided,,approved,236766,False,,0.0,,,
2f7d89eb-70d0-4e7e-9ad6-a40630e15038,ACC-000371,521000xxxxxx1782,521000,50.21,2026-09-14T07:14:23,MER-f9776547,Lowe's Home Center,5211,,US,cnp,False,e_commerce,match,Y,approved,977211,False,,0.0,authenticated,dev_1998fe23ba34,46.123.144.198
8b5ba7f7-a822-4bfd-86cd-7d5bfa921dfb,ACC-000437,603572xxxxxx1510,603572,67.02,2026-09-14T07:15:50,MER-416946ed,Old Navy,5311,,US,token,False,mobile,match,Y,approved,798121,False,,0.0,,dev_e3a93ad5b1fd,68.136.179.164
0759d103-129b-468f-add0-c89346dd8806,ACC-000085,603572xxxxxx4115,603572,96.01,2026-09-14T07:15:51,MER-e65fbaf7,Walmart Supercenter,5411,TERM-7f372e,US,chip,True,in_store,not_provided,,approved,309241,False,,0.0,,,
e315dafb-fa8b-4d6f-b3b1-1ac33d1751a6,ACC-000004,546616xxxxxx1800,546616,205.68,2026-09-14T07:20:08,MER-41ddc3a7,Amazon Marketplace,5942,,US,cnp,False,e_commerce,match,Y,approved,743993,False,,0.0,not_enrolled,dev_49c4657c8e25,191.52.219.121
b8462f4d-36a4-439f-9c2c-6d223bff3848,ACC-000473,603571xxxxxx8384,603571,105.41,2026-09-14T07:20:12,MER-239b0779,Dick's Sporting Goods,5941,TERM-5e8f7d,US,chip,True,in_store,not_provided,,approved,857943,False,,0.0,,,
28ebcf27-3c39-4681-9deb-cebcaf69e02b,ACC-000785,546616xxxxxx4161,546616,54.36,2026-09-14T07:21:13,MER-a57a90ca,American Eagle,5651,TERM-640249,US,chip,True,in_store,not_provided,,approved,214689,False,,0.0,,,
