transaction_id,account_id,masked_pan,bin,amount,event_time,merchant_id,merchant_name,mcc,terminal_id,acquirer_country,entry_method,card_present,channel,cvv_result,avs_result,status,auth_id,promo_financing,promo_type,gift_card_amount,three_ds,device_fingerprint,ip_address
9ea43cd4-cfb2-48e6-9469-60eeef0a0f9d,ACC-000071,521000xxxxxx9290,521000,23.54,2026-08-30T07:06:40,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,625801,False,,0.0,not_enrolled,dev_c1babc8653f8,100.179.199.135
1b2cf9ca-c0de-4510-9a11-61301f97444e,ACC-000310,546616xxxxxx2044,546616,76.08,2026-08-30T07:06:55,MER-89996843,PayPal Digital Goods,5815,,US,cnp,False,e_commerce,match,Y,approved,190340,False,,0.0,authenticated,dev_7c4b17f20d86,123.253.211.180
4a940842-47b3-4287-a049-39a23894befa,ACC-000564,414720xxxxxx7796,414720,104.05,2026-08-30T07:07:31,MER-239b0779,Dick's Sporting Goods,5941,,US,cnp,False,e_commerce,match,Y,approved,545978,False,,0.0,authenticated,dev_042e9eb08dfd,115.28.90.76
e1a86699-078b-44d2-bfe3-1d43a00d63cd,ACC-000253,603572xxxxxx4484,603572,84.58,2026-08-30T07:12:33,MER-6386998e,TJX Rewards Store,5651,TERM-326efd,US,chip,True,in_store,not_provided,,approved,805669,False,,0.0,,,
d49914c1-6180-45d6-bba4-3601633569a0,ACC-000843,603571xxxxxx2854,603571,294.48,2026-08-30T07:20:14,MER-e65fbaf7,Walmart Supercenter,5411,TERM-4a026a,US,chip,True,in_store,not_provided,,approved,833411,False,,0.0,,,
5c503852-f6cf-4be6-a0e7-b4b84bddb103,ACC-000615,603572xxxxxx1387,603572,140.55,2026-08-30T07:23:02,MER-36bc0dc8,MicroCenter Tech,5732,TERM-80990d,US,chip,True,in_store,not_provided,,approved,960797,False,,0.0,,,
426af4f9-fdef-4d6e-9337-3f3e20a6647f,ACC-000207,414720xxxxxx6053,414720,127.33,2026-08-30T07:25:12,MER-c3234ff5,Best Buy,5732,,US,token,False,mobile,match,Y,approved,754719,False,,0.0,,dev_43f189482ce5,170.32.52.152
bdb1f36c-580d-49cb-9727-4754aa0f384e,ACC-000567,603572xxxxxx3309,603572,206.99,2026-08-30T07:28:31,MER-a57a90ca,American Eagle,5651,,US,cnp,False,e_commerce,match,Y,approved,270821,False,,0.0,authenticated,dev_335c55bbbc07,219.85.63.27
eb53ba00-c5d8-4eef-84cb-6600690b4904,ACC-000164,414720xxxxxx3903,414720,104.5,2026-08-30T07:31:30,MER-f9776547,Lowe's Home Center,5211,TERM-7753d3,US,chip,True,in_store,not_provided,,approved,511860,False,,0.0,,,
2cf1a3a2-0568-4a8a-91c3-2834feb4d08b,ACC-000904,521000xxxxxx7674,521000,36.05,2026-08-30T07:34:05,MER-aebeff96,Verizon Store,5732,TERM-2cf729,US,chip,True,in_store,not_provided,,approved,480813,False,,0.0,,,
